,Project,HoleID,From,To,SG,Code,Lith,Geol
10860,UpperCanada,UC13_484,353.26,354.18,2.69,V4,Trachyte,Trachyte
10861,UpperCanada,UC13_484,354.18,355.09,2.67,V4,Trachyte,Trachyte
10862,UpperCanada,UC13_484,355.09,356.01,2.63,V4,Trachyte,Trachyte
10863,UpperCanada,UC13_484,356.01,356.8,2.62,V4,Trachyte,Trachyte
10864,UpperCanada,UC13_484,350.52,351.43,2.72,V4,Trachyte,Trachyte
10865,UpperCanada,UC13_484,351.43,352.35,2.62,V4,Trachyte,Trachyte
10866,UpperCanada,UC13_484,373.99,374.9,2.66,V4,Trachyte,Trachyte
10867,UpperCanada,UC13_484,374.9,375.82,2.57,V4,Trachyte,Trachyte
10868,UpperCanada,UC13_484,375.82,376.73,2.6,V4,Trachyte,Trachyte
10869,UpperCanada,UC13_484,376.73,377.56,2.55,V4,Trachyte,Trachyte
10870,UpperCanada,UC13_484,368.5,369.42,2.61,V4,Trachyte,Trachyte
10871,UpperCanada,UC13_484,369.42,370.33,2.63,V4,Trachyte,Trachyte
10872,UpperCanada,UC13_484,370.33,371.25,2.61,V4,Trachyte,Trachyte
10873,UpperCanada,UC13_484,371.25,372.16,2.67,V4,Trachyte,Trachyte
10874,UpperCanada,UC13_484,372.16,373.08,2.63,V4,Trachyte,Trachyte
10875,UpperCanada,UC13_484,373.08,373.99,2.72,V4,Trachyte,Trachyte
10876,UpperCanada,UC13_484,363.02,363.93,2.63,V4,Trachyte,Trachyte
10877,UpperCanada,UC13_484,363.93,364.85,2.66,V4,Trachyte,Trachyte
10878,UpperCanada,UC13_484,364.85,365.76,2.58,V4,Trachyte,Trachyte
10879,UpperCanada,UC13_484,365.76,366.67,2.62,V4,Trachyte,Trachyte
10880,UpperCanada,UC13_484,366.67,367.59,2.63,V4,Trachyte,Trachyte
10881,UpperCanada,UC13_484,367.59,368.5,2.58,V4,Trachyte,Trachyte
10882,UpperCanada,UC13_484,357.84,358.75,2.76,V4,Trachyte,Trachyte
10883,UpperCanada,UC13_484,358.75,359.36,2.65,V4,Trachyte,Trachyte
10884,UpperCanada,UC13_484,359.36,360.27,2.6,V4,Trachyte,Trachyte
10885,UpperCanada,UC13_484,360.27,361.19,2.57,V4,Trachyte,Trachyte
10886,UpperCanada,UC13_484,361.19,362.1,2.67,V4,Trachyte,Trachyte
10887,UpperCanada,UC13_484,362.1,363.02,2.6,V4,Trachyte,Trachyte
10888,UpperCanada,UC13_484,356.8,357.84,2.63,V4,Trachyte,Trachyte
10889,UpperCanada,UC13_484,384.96,385.88,2.69,V4p,Trachyte porphyrytic,Trachyte
10890,UpperCanada,UC13_484,385.88,386.79,2.67,V4p,Trachyte porphyrytic,Trachyte
10891,UpperCanada,UC13_484,386.79,387.71,2.76,V4p,Trachyte porphyrytic,Trachyte
10892,UpperCanada,UC13_484,387.71,388.62,2.7,V4p,Trachyte porphyrytic,Trachyte
10893,UpperCanada,UC13_484,379.48,380.39,2.72,V4p,Trachyte porphyrytic,Trachyte
10894,UpperCanada,UC13_484,380.39,381.3,2.67,V4p,Trachyte porphyrytic,Trachyte
10895,UpperCanada,UC13_484,381.3,382.22,2.65,V4p,Trachyte porphyrytic,Trachyte
10896,UpperCanada,UC13_484,382.22,383.13,2.66,V4p,Trachyte porphyrytic,Trachyte
10897,UpperCanada,UC13_484,383.13,384.05,2.62,V4p,Trachyte porphyrytic,Trachyte
10898,UpperCanada,UC13_484,384.05,384.96,2.37,V4p,Trachyte porphyrytic,Trachyte
10899,UpperCanada,UC13_484,377.56,378.56,2.63,V4p,Trachyte porphyrytic,Trachyte
10900,UpperCanada,UC13_484,378.56,379.48,2.62,V4p,Trachyte porphyrytic,Trachyte
10901,UpperCanada,UC13_484,448.97,449.88,2.72,V4p,Trachyte porphyrytic,Trachyte
10902,UpperCanada,UC13_484,449.88,450.8,2.69,V4p,Trachyte porphyrytic,Trachyte
10903,UpperCanada,UC13_484,443.48,444.4,2.77,V4p,Trachyte porphyrytic,Trachyte
10904,UpperCanada,UC13_484,444.4,445.31,2.66,V4p,Trachyte porphyrytic,Trachyte
10905,UpperCanada,UC13_484,445.31,446.23,2.78,V4p,Trachyte porphyrytic,Trachyte
10906,UpperCanada,UC13_484,446.23,447.14,2.67,V4p,Trachyte porphyrytic,Trachyte
10907,UpperCanada,UC13_484,447.14,448.06,2.73,V4p,Trachyte porphyrytic,Trachyte
10908,UpperCanada,UC13_484,448.06,448.97,2.71,V4p,Trachyte porphyrytic,Trachyte
10909,UpperCanada,UC13_484,438.0,438.91,2.79,V4p,Trachyte porphyrytic,Trachyte
10910,UpperCanada,UC13_484,438.91,439.83,2.73,V4p,Trachyte porphyrytic,Trachyte
10911,UpperCanada,UC13_484,439.83,440.74,2.75,V4p,Trachyte porphyrytic,Trachyte
10912,UpperCanada,UC13_484,440.74,441.66,2.8,V4p,Trachyte porphyrytic,Trachyte
10913,UpperCanada,UC13_484,441.66,442.57,2.75,V4p,Trachyte porphyrytic,Trachyte
10914,UpperCanada,UC13_484,442.57,443.48,2.75,V4p,Trachyte porphyrytic,Trachyte
10915,UpperCanada,UC13_484,432.51,433.43,2.75,V4p,Trachyte porphyrytic,Trachyte
10916,UpperCanada,UC13_484,433.43,434.34,2.76,V4p,Trachyte porphyrytic,Trachyte
10917,UpperCanada,UC13_484,434.34,435.25,2.73,V4p,Trachyte porphyrytic,Trachyte
10918,UpperCanada,UC13_484,435.25,436.17,2.71,V4p,Trachyte porphyrytic,Trachyte
10919,UpperCanada,UC13_484,436.17,437.08,2.75,V4p,Trachyte porphyrytic,Trachyte
10920,UpperCanada,UC13_484,437.08,438.0,2.7,V4p,Trachyte porphyrytic,Trachyte
10921,UpperCanada,UC13_484,427.02,427.94,2.64,V4p,Trachyte porphyrytic,Trachyte
10922,UpperCanada,UC13_484,427.94,428.85,2.71,V4p,Trachyte porphyrytic,Trachyte
10923,UpperCanada,UC13_484,428.85,429.77,2.74,V4p,Trachyte porphyrytic,Trachyte
10924,UpperCanada,UC13_484,429.77,430.68,2.72,V4p,Trachyte porphyrytic,Trachyte
10925,UpperCanada,UC13_484,430.68,431.6,2.74,V4p,Trachyte porphyrytic,Trachyte
10926,UpperCanada,UC13_484,431.6,432.51,2.68,V4p,Trachyte porphyrytic,Trachyte
10927,UpperCanada,UC13_484,421.54,422.45,2.71,V4p,Trachyte porphyrytic,Trachyte
10928,UpperCanada,UC13_484,422.45,423.37,2.71,V4p,Trachyte porphyrytic,Trachyte
10929,UpperCanada,UC13_484,423.37,424.28,2.69,V4p,Trachyte porphyrytic,Trachyte
10930,UpperCanada,UC13_484,424.28,425.2,2.63,V4p,Trachyte porphyrytic,Trachyte
10931,UpperCanada,UC13_484,425.2,426.11,2.8,V4p,Trachyte porphyrytic,Trachyte
10932,UpperCanada,UC13_484,426.11,427.02,2.63,V4p,Trachyte porphyrytic,Trachyte
10933,UpperCanada,UC13_484,416.05,416.97,2.64,V4p,Trachyte porphyrytic,Trachyte
10934,UpperCanada,UC13_484,416.97,417.88,2.76,V4p,Trachyte porphyrytic,Trachyte
10935,UpperCanada,UC13_484,417.88,418.8,2.64,V4p,Trachyte porphyrytic,Trachyte
10936,UpperCanada,UC13_484,418.8,419.71,2.61,V4p,Trachyte porphyrytic,Trachyte
10937,UpperCanada,UC13_484,419.71,420.62,2.71,V4p,Trachyte porphyrytic,Trachyte
10938,UpperCanada,UC13_484,420.62,421.54,2.69,V4p,Trachyte porphyrytic,Trachyte
10939,UpperCanada,UC13_484,410.57,411.48,2.92,V4p,Trachyte porphyrytic,Trachyte
10940,UpperCanada,UC13_484,411.48,412.39,2.71,V4p,Trachyte porphyrytic,Trachyte
10941,UpperCanada,UC13_484,412.39,413.31,2.69,V4p,Trachyte porphyrytic,Trachyte
10942,UpperCanada,UC13_484,413.31,414.22,2.69,V4p,Trachyte porphyrytic,Trachyte
10943,UpperCanada,UC13_484,414.22,415.14,2.67,V4p,Trachyte porphyrytic,Trachyte
10944,UpperCanada,UC13_484,415.14,416.05,2.69,V4p,Trachyte porphyrytic,Trachyte
10945,UpperCanada,UC13_484,405.08,405.99,2.67,V4p,Trachyte porphyrytic,Trachyte
10946,UpperCanada,UC13_484,405.99,406.91,2.71,V4p,Trachyte porphyrytic,Trachyte
10947,UpperCanada,UC13_484,406.91,407.82,2.7,V4p,Trachyte porphyrytic,Trachyte
10948,UpperCanada,UC13_484,407.82,408.74,2.7,V4p,Trachyte porphyrytic,Trachyte
10949,UpperCanada,UC13_484,408.74,409.65,2.61,V4p,Trachyte porphyrytic,Trachyte
10950,UpperCanada,UC13_484,409.65,410.57,2.7,V4p,Trachyte porphyrytic,Trachyte
10951,UpperCanada,UC13_484,399.59,400.51,2.75,V4p,Trachyte porphyrytic,Trachyte
10952,UpperCanada,UC13_484,400.51,401.42,2.69,V4p,Trachyte porphyrytic,Trachyte
10953,UpperCanada,UC13_484,401.42,402.34,2.64,V4p,Trachyte porphyrytic,Trachyte
10954,UpperCanada,UC13_484,402.34,403.25,2.75,V4p,Trachyte porphyrytic,Trachyte
10955,UpperCanada,UC13_481,346.86,347.78,2.69,ALB,Albite,Albitite
10956,UpperCanada,UC13_481,340.46,341.38,2.78,ALB,Albite,Albitite
10957,UpperCanada,UC13_481,341.38,342.29,2.68,ALB,Albite,Albitite
10958,UpperCanada,UC13_481,342.29,343.2,2.68,ALB,Albite,Albitite
10959,UpperCanada,UC13_481,343.2,344.12,2.68,ALB,Albite,Albitite
10960,UpperCanada,UC13_481,344.12,345.03,2.7,ALB,Albite,Albitite
10961,UpperCanada,UC13_481,345.03,345.95,2.7,ALB,Albite,Albitite
10962,UpperCanada,UC13_481,335.89,336.8,2.77,ALB,Albite,Albitite
10963,UpperCanada,UC13_481,336.8,337.72,2.79,ALB,Albite,Albitite
10964,UpperCanada,UC13_481,337.72,338.63,2.77,ALB,Albite,Albitite
10965,UpperCanada,UC13_481,338.63,339.55,2.77,ALB,Albite,Albitite
10966,UpperCanada,UC13_481,339.55,340.46,2.78,ALB,Albite,Albitite
10967,UpperCanada,UC13_481,384.35,385.27,2.7,ALBp,Proto-Albite,Albitite
10968,UpperCanada,UC13_481,385.27,386.18,2.69,ALBp,Proto-Albite,Albitite
10969,UpperCanada,UC13_481,386.18,387.1,2.66,ALBp,Proto-Albite,Albitite
10970,UpperCanada,UC13_481,387.1,388.01,2.72,ALBp,Proto-Albite,Albitite
10971,UpperCanada,UC13_481,388.01,388.92,2.72,ALBp,Proto-Albite,Albitite
10972,UpperCanada,UC13_481,388.92,389.84,2.71,ALBp,Proto-Albite,Albitite
10973,UpperCanada,UC13_481,378.87,379.78,3.4,ALBp,Proto-Albite,Albitite
10974,UpperCanada,UC13_481,379.78,380.7,2.64,ALBp,Proto-Albite,Albitite
10975,UpperCanada,UC13_481,380.7,381.61,2.71,ALBp,Proto-Albite,Albitite
10976,UpperCanada,UC13_481,381.61,382.52,2.7,ALBp,Proto-Albite,Albitite
10977,UpperCanada,UC13_481,382.52,383.44,2.67,ALBp,Proto-Albite,Albitite
10978,UpperCanada,UC13_481,383.44,384.35,2.41,ALBp,Proto-Albite,Albitite
10979,UpperCanada,UC13_481,373.38,374.29,2.72,ALBp,Proto-Albite,Albitite
10980,UpperCanada,UC13_481,374.29,375.21,2.67,ALBp,Proto-Albite,Albitite
10981,UpperCanada,UC13_481,375.21,376.12,2.7,ALBp,Proto-Albite,Albitite
10982,UpperCanada,UC13_481,376.12,377.04,2.42,ALBp,Proto-Albite,Albitite
10983,UpperCanada,UC13_481,377.04,377.95,2.4,ALBp,Proto-Albite,Albitite
10984,UpperCanada,UC13_481,377.95,378.87,3.35,ALBp,Proto-Albite,Albitite
10985,UpperCanada,UC13_481,367.89,368.81,2.69,ALBp,Proto-Albite,Albitite
10986,UpperCanada,UC13_481,368.81,369.72,2.69,ALBp,Proto-Albite,Albitite
10987,UpperCanada,UC13_481,369.72,370.64,2.69,ALBp,Proto-Albite,Albitite
10988,UpperCanada,UC13_481,370.64,371.55,2.7,ALBp,Proto-Albite,Albitite
10989,UpperCanada,UC13_481,371.55,372.47,2.7,ALBp,Proto-Albite,Albitite
10990,UpperCanada,UC13_481,372.47,373.38,2.73,ALBp,Proto-Albite,Albitite
10991,UpperCanada,UC13_481,362.41,363.32,2.7,ALBp,Proto-Albite,Albitite
10992,UpperCanada,UC13_481,363.32,364.24,2.69,ALBp,Proto-Albite,Albitite
10993,UpperCanada,UC13_481,364.24,365.15,2.69,ALBp,Proto-Albite,Albitite
10994,UpperCanada,UC13_481,365.15,366.06,2.7,ALBp,Proto-Albite,Albitite
10995,UpperCanada,UC13_481,366.06,366.98,2.7,ALBp,Proto-Albite,Albitite
10996,UpperCanada,UC13_484,403.25,404.16,2.67,V4p,Trachyte porphyrytic,Trachyte
10997,UpperCanada,UC13_484,404.16,405.08,2.73,V4p,Trachyte porphyrytic,Trachyte
10998,UpperCanada,UC13_484,394.11,395.02,2.67,V4p,Trachyte porphyrytic,Trachyte
10999,UpperCanada,UC13_484,395.02,395.94,2.67,V4p,Trachyte porphyrytic,Trachyte
11000,UpperCanada,UC13_484,395.94,396.85,2.69,V4p,Trachyte porphyrytic,Trachyte
11001,UpperCanada,UC13_484,396.85,397.76,2.6,V4p,Trachyte porphyrytic,Trachyte
11002,UpperCanada,UC13_484,397.76,398.68,2.69,V4p,Trachyte porphyrytic,Trachyte
11003,UpperCanada,UC13_484,398.68,399.59,2.7,V4p,Trachyte porphyrytic,Trachyte
11004,UpperCanada,UC13_484,388.62,389.53,2.71,V4p,Trachyte porphyrytic,Trachyte
11005,UpperCanada,UC13_484,389.53,390.45,2.69,V4p,Trachyte porphyrytic,Trachyte
11006,UpperCanada,UC13_484,390.45,391.36,2.64,V4p,Trachyte porphyrytic,Trachyte
11007,UpperCanada,UC13_484,391.36,392.28,2.71,V4p,Trachyte porphyrytic,Trachyte
11008,UpperCanada,UC13_484,392.28,393.19,2.66,V4p,Trachyte porphyrytic,Trachyte
11009,UpperCanada,UC13_484,393.19,394.11,2.7,V4p,Trachyte porphyrytic,Trachyte
11010,UpperCanada,UC13_484,451.71,452.63,2.95,3D,Diabase,Diabase
11011,UpperCanada,UC13_468,299.92,300.84,2.68,ALBp,Proto-Albite,Albitite
11012,UpperCanada,UC13_468,300.84,301.75,2.75,ALBp,Proto-Albite,Albitite
11013,UpperCanada,UC13_468,301.75,302.67,2.71,ALBp,Proto-Albite,Albitite
11014,UpperCanada,UC13_468,514.2,515.11,2.79,ALBp,Proto-Albite; Wacke Altered,Albitite
11015,UpperCanada,UC13_468,515.11,516.03,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11016,UpperCanada,UC13_468,516.03,516.94,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11017,UpperCanada,UC13_468,508.71,509.63,2.69,ALBp,Proto-Albite; Wacke Altered,Albitite
11018,UpperCanada,UC13_468,509.63,510.54,2.76,ALBp,Proto-Albite; Wacke Altered,Albitite
11019,UpperCanada,UC13_468,510.54,511.45,2.75,ALBp,Proto-Albite; Wacke Altered,Albitite
11020,UpperCanada,UC13_468,511.45,512.37,2.77,ALBp,Proto-Albite; Wacke Altered,Albitite
11021,UpperCanada,UC13_468,512.37,513.28,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11022,UpperCanada,UC13_468,513.28,514.2,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11023,UpperCanada,UC13_468,503.22,504.14,2.77,ALBp,Proto-Albite; Wacke Altered,Albitite
11024,UpperCanada,UC13_468,504.14,505.05,2.74,ALBp,Proto-Albite; Wacke Altered,Albitite
11025,UpperCanada,UC13_468,505.05,505.97,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11026,UpperCanada,UC13_468,505.97,506.88,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11027,UpperCanada,UC13_468,506.88,507.8,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11028,UpperCanada,UC13_468,507.8,508.71,2.8,ALBp,Proto-Albite; Wacke Altered,Albitite
11029,UpperCanada,UC13_468,497.74,498.65,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11030,UpperCanada,UC13_468,498.65,499.57,2.75,ALBp,Proto-Albite; Wacke Altered,Albitite
11031,UpperCanada,UC13_468,499.57,500.48,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11032,UpperCanada,UC13_468,500.48,501.4,2.68,ALBp,Proto-Albite; Wacke Altered,Albitite
11033,UpperCanada,UC13_468,501.4,502.31,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11034,UpperCanada,UC13_468,502.31,503.22,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11035,UpperCanada,UC13_468,492.25,493.17,2.88,ALBp,Proto-Albite; Wacke Altered,Albitite
11036,UpperCanada,UC13_468,493.17,494.08,2.66,ALBp,Proto-Albite; Wacke Altered,Albitite
11037,UpperCanada,UC13_468,494.08,495.0,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11038,UpperCanada,UC13_468,495.0,495.91,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11039,UpperCanada,UC13_468,495.91,496.82,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11040,UpperCanada,UC13_468,496.82,497.74,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11041,UpperCanada,UC13_468,486.77,487.68,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11042,UpperCanada,UC13_468,487.68,488.59,2.8,ALBp,Proto-Albite; Wacke Altered,Albitite
11043,UpperCanada,UC13_468,488.59,489.51,2.81,ALBp,Proto-Albite; Wacke Altered,Albitite
11044,UpperCanada,UC13_468,489.51,490.42,2.77,ALBp,Proto-Albite; Wacke Altered,Albitite
11045,UpperCanada,UC13_468,490.42,491.34,2.74,ALBp,Proto-Albite; Wacke Altered,Albitite
11046,UpperCanada,UC13_468,491.34,492.25,2.79,ALBp,Proto-Albite; Wacke Altered,Albitite
11047,UpperCanada,UC13_468,481.28,482.19,2.66,ALBp,Proto-Albite; Wacke Altered,Albitite
11048,UpperCanada,UC13_468,482.19,483.11,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11049,UpperCanada,UC13_468,483.11,484.02,2.75,ALBp,Proto-Albite; Wacke Altered,Albitite
11050,UpperCanada,UC13_468,484.02,484.94,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11051,UpperCanada,UC13_468,484.94,485.85,2.88,ALBp,Proto-Albite; Wacke Altered,Albitite
11052,UpperCanada,UC13_468,485.85,486.77,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11053,UpperCanada,UC13_468,475.79,476.71,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11054,UpperCanada,UC13_468,476.71,477.62,2.74,ALBp,Proto-Albite; Wacke Altered,Albitite
11055,UpperCanada,UC13_468,477.62,478.54,2.68,ALBp,Proto-Albite; Wacke Altered,Albitite
11056,UpperCanada,UC13_468,478.54,479.45,2.68,ALBp,Proto-Albite; Wacke Altered,Albitite
11057,UpperCanada,UC13_468,479.45,480.36,2.72,ALBp,Proto-Albite; Wacke Altered,Albitite
11058,UpperCanada,UC13_468,480.36,481.28,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11059,UpperCanada,UC13_468,470.31,471.22,2.65,ALBp,Proto-Albite; Wacke Altered,Albitite
11060,UpperCanada,UC13_468,471.22,472.14,2.68,ALBp,Proto-Albite; Wacke Altered,Albitite
11061,UpperCanada,UC13_468,472.14,473.05,2.65,ALBp,Proto-Albite; Wacke Altered,Albitite
11062,UpperCanada,UC13_468,473.05,473.96,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11063,UpperCanada,UC13_468,473.96,474.88,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11064,UpperCanada,UC13_468,474.88,475.79,2.74,ALBp,Proto-Albite; Wacke Altered,Albitite
11065,UpperCanada,UC13_468,464.82,465.73,2.62,ALBp,Proto-Albite; Wacke Altered,Albitite
11066,UpperCanada,UC13_468,465.73,466.65,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11067,UpperCanada,UC13_468,466.65,467.56,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11068,UpperCanada,UC13_468,467.56,468.48,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11069,UpperCanada,UC13_468,468.48,469.39,2.65,ALBp,Proto-Albite; Wacke Altered,Albitite
11070,UpperCanada,UC13_468,469.39,470.31,2.74,ALBp,Proto-Albite; Wacke Altered,Albitite
11071,UpperCanada,UC13_468,459.33,460.25,2.65,ALBp,Proto-Albite; Wacke Altered,Albitite
11072,UpperCanada,UC13_468,460.25,461.16,2.65,ALBp,Proto-Albite; Wacke Altered,Albitite
11073,UpperCanada,UC13_468,461.16,462.08,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11074,UpperCanada,UC13_468,462.08,462.99,2.67,ALBp,Proto-Albite; Wacke Altered,Albitite
11075,UpperCanada,UC13_468,462.99,463.91,2.69,ALBp,Proto-Albite; Wacke Altered,Albitite
11076,UpperCanada,UC13_468,463.91,464.82,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11077,UpperCanada,UC13_468,453.85,454.76,2.67,ALBp,Proto-Albite; Wacke Altered,Albitite
11078,UpperCanada,UC13_468,454.76,455.68,2.64,ALBp,Proto-Albite; Wacke Altered,Albitite
11079,UpperCanada,UC13_468,455.68,456.59,2.63,ALBp,Proto-Albite; Wacke Altered,Albitite
11080,UpperCanada,UC13_468,456.59,457.5,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11081,UpperCanada,UC13_468,457.5,458.42,2.69,ALBp,Proto-Albite; Wacke Altered,Albitite
11082,UpperCanada,UC13_468,458.42,459.33,2.63,ALBp,Proto-Albite; Wacke Altered,Albitite
11083,UpperCanada,UC13_468,448.36,449.28,2.66,ALBp,Proto-Albite; Wacke Altered,Albitite
11084,UpperCanada,UC13_468,449.28,450.19,2.86,ALBp,Proto-Albite; Wacke Altered,Albitite
11085,UpperCanada,UC13_468,450.19,451.1,2.76,ALBp,Proto-Albite; Wacke Altered,Albitite
11086,UpperCanada,UC13_468,451.1,452.02,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11087,UpperCanada,UC13_468,452.02,452.93,2.67,ALBp,Proto-Albite; Wacke Altered,Albitite
11088,UpperCanada,UC13_468,452.93,453.85,2.66,ALBp,Proto-Albite; Wacke Altered,Albitite
11089,UpperCanada,UC13_468,442.87,443.79,2.73,ALBp,Proto-Albite; Wacke Altered,Albitite
11090,UpperCanada,UC13_468,443.79,444.7,2.68,ALBp,Proto-Albite; Wacke Altered,Albitite
11091,UpperCanada,UC13_468,444.7,445.62,2.61,ALBp,Proto-Albite; Wacke Altered,Albitite
11092,UpperCanada,UC13_468,445.62,446.53,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11093,UpperCanada,UC13_468,446.53,447.45,2.7,ALBp,Proto-Albite; Wacke Altered,Albitite
11094,UpperCanada,UC13_468,447.45,448.36,2.71,ALBp,Proto-Albite; Wacke Altered,Albitite
11095,UpperCanada,UC13_468,441.96,442.87,2.68,ALBp,Proto-Albite; Wacke Altered,Albitite
11096,UpperCanada,UC13_468,682.66,682.78,2.82,QCVZ,Quartz Carbonate Vein Zone,Veins
11097,UpperCanada,UC13_468,682.78,683.97,2.89,V4aggl,Trachyte agglomerate,Trachyte
11098,UpperCanada,UC13_468,726.95,727.86,2.66,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11099,UpperCanada,UC13_468,727.86,728.78,2.66,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11100,UpperCanada,UC13_468,728.78,729.69,2.62,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11101,UpperCanada,UC13_468,729.69,730.61,2.68,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11102,UpperCanada,UC13_468,730.61,731.28,2.64,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11103,UpperCanada,UC13_468,721.46,722.38,2.7,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11104,UpperCanada,UC13_468,722.38,723.29,2.68,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11105,UpperCanada,UC13_468,723.29,724.27,2.39,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11106,UpperCanada,UC13_468,724.27,725.0,2.62,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11107,UpperCanada,UC13_468,725.0,726.03,2.65,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11108,UpperCanada,UC13_468,726.03,726.95,2.67,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11109,UpperCanada,UC13_468,715.98,716.89,2.72,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11110,UpperCanada,UC13_468,716.89,717.8,2.63,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11111,UpperCanada,UC13_468,717.8,718.72,2.63,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11112,UpperCanada,UC13_468,718.72,719.63,2.7,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11113,UpperCanada,UC13_468,719.63,720.55,2.66,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11114,UpperCanada,UC13_468,720.55,721.46,2.66,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11115,UpperCanada,UC13_468,710.49,711.4,2.65,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11116,UpperCanada,UC13_468,711.4,712.32,2.65,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11117,UpperCanada,UC13_468,712.32,713.23,2.72,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11118,UpperCanada,UC13_468,713.23,714.15,2.76,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11119,UpperCanada,UC13_468,714.15,715.06,2.67,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11120,UpperCanada,UC13_468,715.06,715.98,2.72,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11121,UpperCanada,UC13_468,705.0,705.92,2.69,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
11122,UpperCanada,UC13_468,705.92,706.83,2.69,V4MT,Trachyte mafic tuff; Trachytic tuff,Trachyte
